id,uid,source_dataset,source_url,caption,row_idx,local_relpath
2349,000000245242,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000245242.jpg,"a wooden cutting board with cheese, bread and a knife on it.",2349,raw/coco/000000245242.jpg
2350,000000159310,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000159310.jpg,A couple of skis beneath two ski poles.,2350,raw/coco/000000159310.jpg
2351,000000487943,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000487943.jpg,a man doing a big jump with his skateboard ,2351,raw/coco/000000487943.jpg
2352,000000194525,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000194525.jpg,A skier navigates a turn on the course at the Olympic Games.,2352,raw/coco/000000194525.jpg
2353,000000481187,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000481187.jpg,A person on skis flying over a snow track. ,2353,raw/coco/000000481187.jpg
2354,000000208079,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000208079.jpg,Skier leaning in the direction of a flag going down a ski trail. ,2354,raw/coco/000000208079.jpg
2355,000000199387,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000199387.jpg,A photo of a man standing on snow skis and holding snow skis,2355,raw/coco/000000199387.jpg
2356,000000208135,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000208135.jpg,a person in blue skies is skiing down a snowy hill,2356,raw/coco/000000208135.jpg
2357,000000014151,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000014151.jpg,skiier jumping with skis split in a v-shape over the olympic circles,2357,raw/coco/000000014151.jpg
2358,000000207670,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000207670.jpg,A woman skiing in the snow followed by more skiers.,2358,raw/coco/000000207670.jpg
2359,000000391862,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000391862.jpg,A young boy riding a skateboard and wearing a helmet.,2359,raw/coco/000000391862.jpg
2360,000000352496,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000352496.jpg,A man on skis with several other skiers on a hill.,2360,raw/coco/000000352496.jpg
2361,000000067832,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000067832.jpg,Lamb chops over a bed of carrots and potatoes,2361,raw/coco/000000067832.jpg
2362,000000519299,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000519299.jpg,a fork sits on a plate with some food on the end of it ,2362,raw/coco/000000519299.jpg
2363,000000528516,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000528516.jpg,Assorted vegetables being prepared in wok for consumption.,2363,raw/coco/000000528516.jpg
2364,000000317049,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000317049.jpg,A man snowboard down the side of a snow covered slope.,2364,raw/coco/000000317049.jpg
2365,000000111825,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000111825.jpg,A man riding a skateboard down a hall.,2365,raw/coco/000000111825.jpg
2366,000000007207,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000007207.jpg,A couple of people that are posing for a picture.,2366,raw/coco/000000007207.jpg
2367,000000279420,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000279420.jpg,Child on skis with tips pointing at each other.,2367,raw/coco/000000279420.jpg
2368,000000328374,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000328374.jpg,"some kids wearing skiis while in an area with no snow
",2368,raw/coco/000000328374.jpg
2369,000000042737,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000042737.jpg,Man doing a skate trick during a competition event with a audience. ,2369,raw/coco/000000042737.jpg
2370,000000432503,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000432503.jpg,A person riding a skateboard over the cement and flags.,2370,raw/coco/000000432503.jpg
2371,000000413349,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000413349.jpg,A man that has a skateboard that is in the air.,2371,raw/coco/000000413349.jpg
2372,000000285651,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000285651.jpg,a man is riding a skateboard in the street,2372,raw/coco/000000285651.jpg
2373,000000566502,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000566502.jpg,"A white dish plated with corn, carrots, tomatoes, onions, olives, herbs and oil.",2373,raw/coco/000000566502.jpg
2374,000000020570,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000020570.jpg,A person on some skis in the snow.,2374,raw/coco/000000020570.jpg
2375,000000534565,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000534565.jpg,A very big group of skiers on a big snowy hill.,2375,raw/coco/000000534565.jpg
2376,000000088286,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000088286.jpg,a person on a skate board getting pushed by someone else ,2376,raw/coco/000000088286.jpg
2377,000000375902,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000375902.jpg,A woman approaches the finish line on skis,2377,raw/coco/000000375902.jpg
2378,000000507633,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000507633.jpg,A man is wearing ski gear on a snowy mountain.,2378,raw/coco/000000507633.jpg
2379,000000526133,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000526133.jpg,A snowboard sits on the ground partially covered in powder.,2379,raw/coco/000000526133.jpg
2380,000000039009,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000039009.jpg,A group of people holding some hot dogs in his hand.,2380,raw/coco/000000039009.jpg
2381,000000170181,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000170181.jpg,A group of snow boarders on a snowy white hill,2381,raw/coco/000000170181.jpg
2382,000000332025,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000332025.jpg,A woman holding a dog close to a group of people with skiing gear ,2382,raw/coco/000000332025.jpg
2383,000000407521,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000407521.jpg,there is a man riding a skateboard over a ramp,2383,raw/coco/000000407521.jpg
2384,000000158924,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000158924.jpg,Person airborne over a skateboard as the sun is setting.,2384,raw/coco/000000158924.jpg
2385,000000213455,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000213455.jpg,A skateboarder launches himself into the air above his skateboard.,2385,raw/coco/000000213455.jpg
2386,000000440093,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000440093.jpg,A man flying through the air while riding a skateboard.,2386,raw/coco/000000440093.jpg
2387,000000217329,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000217329.jpg,Two men in kitchen preparing hot dog buns.,2387,raw/coco/000000217329.jpg
2388,000000212261,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000212261.jpg,some people at a white counter are making food ,2388,raw/coco/000000212261.jpg
2389,000000338552,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000338552.jpg,A couple of people riding snowboards down a snow covered slope.,2389,raw/coco/000000338552.jpg
2390,000000051376,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000051376.jpg,"Soup, salad and sandwich sitting on a plate.",2390,raw/coco/000000051376.jpg
2391,000000353295,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000353295.jpg,Images of 3 unusually long hot dogs sticking out of their buns.,2391,raw/coco/000000353295.jpg
2392,000000500871,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000500871.jpg,Clear bowl of carrots with beer in it. ,2392,raw/coco/000000500871.jpg
2393,000000413358,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000413358.jpg,A person holding a sausage on a bun with peppers.,2393,raw/coco/000000413358.jpg
2394,000000526040,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000526040.jpg,A person on a snowboard has fallen in the snow.,2394,raw/coco/000000526040.jpg
2395,000000580117,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000580117.jpg,Several snow skiers are posing for a picture.,2395,raw/coco/000000580117.jpg
2396,000000258330,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000258330.jpg,A man is jumping on a ski board across some snow.,2396,raw/coco/000000258330.jpg
2397,000000166124,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000166124.jpg,Five bagels laid out on a oven rack,2397,raw/coco/000000166124.jpg
2398,000000294698,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000294698.jpg,A girl holding a foot long hot dog in a restaurant,2398,raw/coco/000000294698.jpg
2399,000000298586,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000298586.jpg,a boy that is snowboarding through the snow,2399,raw/coco/000000298586.jpg
2400,000000173375,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000173375.jpg,A man riding a snowboard down a snow covered slope.,2400,raw/coco/000000173375.jpg
2401,000000025467,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000025467.jpg,A person sitting on a sled at the top of a hill.,2401,raw/coco/000000025467.jpg
2402,000000223033,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000223033.jpg,Two hot dogs on buns sitting on top of a paper plate.,2402,raw/coco/000000223033.jpg
2403,000000301029,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000301029.jpg,Two cups on a table and a man seated next to the table.,2403,raw/coco/000000301029.jpg
2404,000000455946,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000455946.jpg,A glazed donut sitting on top of a paper plate.,2404,raw/coco/000000455946.jpg
2405,000000460931,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000460931.jpg,A display case in a donut shop filled with donuts.,2405,raw/coco/000000460931.jpg
2406,000000278801,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000278801.jpg,A man fallen on the ground while riding a snowboard.,2406,raw/coco/000000278801.jpg
2407,000000307768,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000307768.jpg,Pair of snowboarders resting and checking map on snow covered slope.,2407,raw/coco/000000307768.jpg
2408,000000223569,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000223569.jpg,A man flying through the air while riding a snowboard.,2408,raw/coco/000000223569.jpg
2409,000000193968,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000193968.jpg,One lady is holding a stuffed rooster and smiling while the other is holding a donut in front of her open mouth.,2409,raw/coco/000000193968.jpg
2410,000000216050,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000216050.jpg,a person leaning back in the snow on their snowboard,2410,raw/coco/000000216050.jpg
2411,000000445695,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000445695.jpg,A hand holding a jelly filled donut over a table.,2411,raw/coco/000000445695.jpg
2412,000000469982,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000469982.jpg,a little boy eating a chocolate doughnut with sprinkles ,2412,raw/coco/000000469982.jpg
2413,000000067959,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000067959.jpg,Box of donuts glazed in different types of toppings. ,2413,raw/coco/000000067959.jpg
2414,000000099481,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000099481.jpg,A baby boy sitting at a wooden table in front of a white plate.,2414,raw/coco/000000099481.jpg
2415,000000549683,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000549683.jpg,A man trying to snowboard in the dark.,2415,raw/coco/000000549683.jpg
2416,000000195697,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000195697.jpg,A person riding a snowboard down a hill.,2416,raw/coco/000000195697.jpg
2417,000000226076,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000226076.jpg,There is a chicken burger next to a bowl of soup on the table.,2417,raw/coco/000000226076.jpg
2418,000000003001,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000003001.jpg,A table topped with donuts and a small box of even more donuts.,2418,raw/coco/000000003001.jpg
2419,000000493004,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000493004.jpg,A person in snow gear riding on a snowboard. ,2419,raw/coco/000000493004.jpg
2420,000000372233,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000372233.jpg,"A person is doing something by itself and interesting.
",2420,raw/coco/000000372233.jpg
2421,000000197499,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000197499.jpg,A white doughnut with colored sprinkles sitting on a table.,2421,raw/coco/000000197499.jpg
